Close,High,Low,Open,Volume,CPIAUCSL,Inflation,Return,Real_return,Log_Return,rv
67929.5625,70041.2734375,66356.953125,69121.3046875,41895680979,313.175,0.0004855873210594108,-0.017255976976508713,-0.017732953400232065,-0.017406596587757724,
68526.1015625,69220.296875,66622.671875,67928.1328125,29197308153,313.175,0.0004855873210594108,0.008781729788116976,0.00829211592070167,0.008743394668047938,
69265.9453125,69579.3203125,68515.8203125,68526.921875,15473071741,313.175,0.0004855873210594108,0.010796524727518797,0.010305932976074406,0.010738658385428567,
68518.09375,69506.2265625,68183.890625,69264.2890625,15628433737,313.175,0.0004855873210594108,-0.010796814497022966,-0.011276925885851719,-0.010855523058038129,
69394.5546875,70597.8828125,68232.5,68512.1796875,25870990717,313.175,0.0004855873210594108,0.012791671360530277,0.012300111261394742,0.01271054899375939,
68296.21875,69514.640625,67227.15625,69392.1953125,32722265965,313.175,0.0004855873210594108,-0.015827408107827234,-0.016305077889794517,-0.015953999045957543,
67578.09375,68852.4609375,67101.4921875,68296.3515625,26707072906,313.175,0.0004855873210594108,-0.01051485738366742,-0.010995105620843604,-0.010570529093847765,
68364.9921875,69500.5390625,67118.078125,67576.0859375,29509712534,313.175,0.0004855873210594108,0.011644282841286824,0.011153279629051216,0.011577009906272178,
67491.4140625,68999.5625,66633.421875,68362.515625,27387283769,313.175,0.0004855873210594108,-0.012778150001159894,-0.013257299745551343,-0.012860492770805693,0.5383317549197595
67706.9375,67839.765625,67386.1953125,67489.609375,11641495604,313.044,-0.00041829647960411886,0.0031933460054698326,0.0036131538546115838,0.0031882581048550507,
67751.6015625,68409.1640625,67315.5234375,67710.2734375,17110588415,313.044,-0.00041829647960411886,0.0006596674454519835,0.001078415022263357,0.0006594499605225849,
68804.78125,70230.8203125,67589.8359375,67753.8984375,32401285324,313.044,-0.00041829647960411886,0.015544720172089965,0.015969696719612347,0.015425138658129584,
70567.765625,71047.40625,68564.640625,68804.5703125,33149696545,313.044,-0.00041829647960411886,0.025622992224831664,0.026052186242226938,0.025300225248925362,
71082.8203125,71735.4140625,70390.7109375,70568.3515625,32810771409,313.044,-0.00041829647960411886,0.007298724608017615,0.007720250441203058,0.007272217816602819,
70757.1640625,71625.734375,70119.125,71082.84375,25223152007,313.044,-0.00041829647960411886,-0.004581363662391591,-0.004164809307859119,-0.0045918902720176475,
69342.5859375,71907.8515625,68507.2578125,70759.1875,36188381096,313.044,-0.00041829647960411886,-0.01999201273457618,-0.01958190729785869,-0.020194557079892095,
69305.7734375,69533.3203125,69210.7421875,69324.1796875,14262185861,313.044,-0.00041829647960411886,-0.0005308786729295578,-0.00011262930576749763,-0.0005310196389050046,
69647.9921875,69817.5234375,69160.84375,69297.4921875,13534028500,313.044,-0.00041829647960411886,0.00493781012787653,0.005358347985579437,0.004925659126589219,
69512.28125,70146.0703125,69232.421875,69644.3125,20597699541,313.044,-0.00041829647960411886,-0.0019485261992140401,-0.001530870077173896,-0.0019504270460231217,
67332.03125,69549.4140625,66123.6015625,69508.078125,37116136345,313.044,-0.00041829647960411886,-0.03136496113771259,-0.030959614956054482,-0.03186737491787959,
68241.1875,69977.890625,66902.453125,67321.375,34497940694,313.044,-0.00041829647960411886,0.013502581655740586,0.013926703626444104,0.013412234174301008,
